,Pixels #,Intensity (a.u.),Baselined Intensity (a.u.),Wavelength (nm),Raman shift (cm-1),Raman shift (cm-1) adjusted
310,310.0,7.57036,0.0039582282505863375,560.379341391209,951.9377809819041,951.5776181727257
311,311.0,7.57091,0.004507119235036328,560.4343052255031,953.6879105160289,953.3257691166898
312,312.0,7.57091,0.004506014726605834,560.4892690597973,955.4376968006601,955.0735771992174
313,313.0,7.56961,0.0032049147241908216,560.5442328940915,957.1871399367675,956.8210425211641
314,314.0,7.56951,0.003103817926689345,560.5991967283856,958.9362400252771,958.5681651833419
315,315.0,7.56925,0.002842724233006244,560.6541605626797,960.6849971670893,960.3149452865367
316,316.0,7.56812,0.0017116333820466068,560.709124396974,962.4334114630519,962.0613829314829
317,317.0,7.56812,0.0017105442427194362,560.764088231268,964.1814830139766,963.8074782188778
318,318.0,7.56944,0.003029456813935738,560.8190520655622,965.9292119206441,965.5532312493883
319,319.0,7.57002,0.003608372414610095,560.8740158998564,967.6765982837812,967.2986421236274
320,320.0,7.57002,0.003607291623655584,560.9289797341505,969.4236422040842,969.0437109421773
321,321.0,7.56851,0.0020962144399918614,560.9839435684447,971.1703437822106,970.7884378055819
322,322.0,7.56851,0.0020951393525434625,561.0389074027389,972.9167031187762,972.5328228143433
323,323.0,7.56889,0.00247406636023495,561.093871237033,974.6627203143519,974.2768660689185
324,324.0,7.56922,0.002802995841991951,561.1488350713272,976.408395469482,976.0205676697384
325,325.0,7.56965,0.0032319281267447764,561.2037989056214,978.1537286846593,977.763927717182
326,326.0,7.57027,0.0038508636434242405,561.2587627399155,979.8987200603393,979.5069463115913
327,327.0,7.56965,0.003229803010968979,561.3137265742097,981.6433696969497,981.2496235532803
328,328.0,7.56866,0.0022387456083166057,561.3686904085039,983.3876776948634,982.9919595425088
329,329.0,7.56734,0.000917690444408592,561.423654242798,985.1316441544193,984.7339543795018
330,330.0,7.56727,0.0008466361981911419,561.4786180770922,986.8752691759232,986.4756081644521
331,331.0,7.56626,-0.00016441720139059868,561.5335819113864,988.6185528596358,988.2169209975067
332,332.0,7.56628,-0.00014547076538917736,561.5885457456804,990.361495305772,989.9578929787675
333,333.0,7.56628,-0.0001465244748590777,561.6435095799746,992.1040966145251,991.6985242083144
334,334.0,7.56751,0.0010824216691469601,561.6984734142688,993.8463568860342,993.4388147861732
335,335.0,7.56821,0.0017813688955738982,561.7534372485629,995.5882762204016,995.1787648123332
336,336.0,7.56839,0.0019603179033707008,561.8084010828571,997.3298547176989,996.9183743867529
337,337.0,7.56839,0.001959268871484454,561.8633649171513,999.0710924779482,998.6576436093411
338,338.0,7.56839,0.0019582217988665107,561.9183287514454,1000.8119896011349,1000.3965725799702
339,339.0,7.56838,0.0019471766844709748,561.9732925857396,1002.5525461872134,1002.1351613984817
340,340.0,7.5676,0.0011661335172510334,562.0282564200338,1004.2927623360887,1003.8734101646678
341,341.0,7.5676,0.0011650915161656172,562.0832202543279,1006.0326381476268,1005.6113189782812
342,342.0,7.56811,0.0016740506801715682,562.1381840886221,1007.7721737216674,1007.3488879390491
343,343.0,7.56856,0.002123011518228246,562.1931479229163,1009.5113691579961,1009.0861171466441
344,344.0,7.56856,0.0021219744792961848,562.2481117572104,1011.2502245563661,1010.8230067007066
345,345.0,7.56856,0.0021209395623396077,562.3030755915046,1012.9887400164937,1012.5595567008404
346,346.0,7.56885,0.002409906766322578,562.3580394257988,1014.7269156380537,1014.2957672466073
347,347.0,7.57003,0.0035888763802116586,562.4130032600929,1016.4647515206759,1016.0316384375246
348,348.0,7.57003,0.0035878495829768653,562.4679670943871,1018.2022477639657,1017.7671703730852
349,349.0,7.56977,0.003326826373592162,562.5229309286813,1019.9394044674791,1019.5023631527324
350,350.0,7.56911,0.002665806491033429,562.5778947629753,1021.6762217307285,1021.2372168758661
351,351.0,7.56911,0.002664789274281709,562.6328585972695,1023.4126996532021,1022.9717316418622
352,352.0,7.56953,0.0030837747223184664,562.6878224315637,1025.148838334339,1024.7059075500472
353,353.0,7.56953,0.003082763254131038,562.742786265858,1026.8846378735388,1026.4397446997084
354,354.0,7.5689,0.0024517548687059687,562.797750100152,1028.6200983701663,1028.173243190098
355,355.0,7.5689,0.0024507489350362732,562.8527139344462,1030.3552199235473,1029.90640312043
356,356.0,7.56959,0.00313974545211515,562.9076777687404,1032.0900026329714,1031.6392245898815
357,357.0,7.57064,0.00418874510894085,562.9626416030345,1033.8244465976752,1033.3717076975768
358,358.0,7.56959,0.0031377489545114656,563.0176054373287,1035.5585519168783,1035.1038525426236
359,359.0,7.57014,0.0036867559378315207,563.0725692716229,1037.2923186897465,1036.8356592240752
360,360.0,7.57014,0.003685766607907759,563.127533105917,1039.0257470154081,1038.5671278409482
361,361.0,7.57083,0.004374780963749103,563.1824969402112,1040.7588369929595,1040.2982584922268
362,362.0,7.57111,0.004653799694372296,563.2374607745054,1042.4915887214531,1042.0290512768513
363,363.0,7.5713,0.004842823078794467,563.2924246087995,1044.2240022999006,1043.7595062937219
364,364.0,7.57111,0.004651851306040733,563.3473884430937,1045.956077827283,1045.489623641707
365,365.0,7.57101,0.004550884185139381,563.4023522773879,1047.6878154025383,1047.2194034196334
366,366.0,7.57011,0.003649921615121343,563.457316111682,1049.4192151245586,1048.9488457262812
367,367.0,7.56926,0.002798962695026219,563.5122799459762,1051.1502770922123,1050.6779506604069
368,368.0,7.56926,0.0027980065738928417,563.5672437802704,1052.8810014043202,1052.4067183207196
369,369.0,7.5706,0.004137053250765632,563.6222076145644,1054.6113881596593,1054.135148805885
370,370.0,7.57092,0.004456104064692212,563.6771714488586,1056.3414374569836,1055.8632422145447
371,371.0,7.57161,0.00514515933472115,563.7321352831528,1058.071149394994,1057.590998645289
372,372.0,7.57161,0.005144219749910306,563.7870991174469,1059.8005240723576,1059.3184181966722
373,373.0,7.57033,0.003863285309320119,563.8420629517411,1061.5295615877062,1061.0455009672157
374,374.0,7.56913,0.0026623547320152596,563.8970267860353,1063.258262039633,1062.7722470554008
375,375.0,7.56861,0.002141426817064307,563.9519906203294,1064.9866255266834,1064.4986565596614
376,376.0,7.56861,0.002140501043541576,564.0069544546236,1066.7146521473785,1066.2247295784075
377,377.0,7.56844,0.0019695774105201735,564.0619182889178,1068.4423420001922,1067.9504662100014
378,378.0,7.56911,0.002638655747075447,564.1168821232119,1070.1696951835572,1069.6758665527648
379,379.0,7.56866,0.0021877367222868926,564.1718459575061,1071.8967117958798,1071.4009307049923
380,380.0,7.56959,0.0031168198852347118,564.2268097918003,1073.6233919355188,1073.125658764932
381,381.0,7.56866,0.0021859061650042477,564.2817736260944,1075.34973570079,1074.8500508307882
382,382.0,7.56598,-0.0004950053693217882,564.3367374603886,1077.0757431899847,1076.5741070007414
383,383.0,7.56598,-0.0004959173986520682,564.3917012946828,1078.8014145013467,1078.2978273729238
384,384.0,7.56598,-0.0004968299238994334,564.4466651289769,1080.526749733079,1080.021212045428
385,385.0,7.56703,0.0005522570540232863,564.5016289632711,1082.251748983358,1081.7442611163192
386,386.0,7.56703,0.0005513445842026954,564.5565927975653,1083.9764123503132,1083.4669746836157
387,387.0,7.56665,0.0001704326657270272,564.6115566318593,1085.7007399320316,1085.1893528452938
388,388.0,7.56526,-0.0012204790823160394,564.6665204661535,1087.4247318265734,1086.9113956993028
389,389.0,7.56526,-0.001221392050839043,564.7214843004477,1089.1483881319543,1088.6331033435479
390,390.0,7.56713,0.000647693759245449,564.7764481347418,1090.8717089461497,1090.3544758758933
391,391.0,7.5676,0.001116780217024882,564.831411969036,1092.5946943671022,1092.075513394171
392,392.0,7.5676,0.0011158677915847903,564.8863758033302,1094.3173444927147,1093.796215996173
393,393.0,7.56535,-0.001135043517987988,564.9413396376243,1096.0396594208457,1095.5165837796478
394,394.0,7.56535,-0.0011359559626038518,564.9963034719185,1097.761639249329,1097.236616842318
395,395.0,7.56542,-0.001066869543175919,565.0512673062127,1099.4832840759464,1098.956315281855
396,396.0,7.56542,-0.0010677841906172603,565.1062311405068,1101.2045939984478,1100.6756791958985
397,397.0,7.56482,-0.001668699905843063,565.161194974801,1102.925569114548,1102.3947086820524
398,398.0,7.56467,-0.0018196172897688712,565.2161588090952,1104.6462095219201,1104.1134038378798
399,399.0,7.56467,-0.0018205364933105983,565.2711226433893,1106.3665153181948,1105.8317647609006
400,400.0,7.56487,-0.0016214575173885137,565.3260864776835,1108.0864866009786,1107.549791548611
401,401.0,7.56487,-0.001622380162924486,565.3810503119777,1109.8061234678255,1109.267484298455
402,402.0,7.56413,-0.0023633044308404294,565.4360141462719,1111.5254260162574,1110.9848431078442
403,403.0,7.56413,-0.0023642310620601847,565.490977980566,1113.244394343755,1112.7018680741487
404,404.0,7.56531,-0.0011851600575099042,565.5459418148602,1114.9630285477726,1114.4185592947133
405,405.0,7.5654,-0.0010960902381205173,565.6009056491544,1116.6813287257155,1116.1349168668326
406,406.0,7.56573,-0.000767021514820776,565.6558694834484,1118.3992949749468,1117.8509408877596
407,407.0,7.56573,-0.0007679535585420894,565.7108333177426,1120.1169273928083,1119.5666314547266
408,408.0,7.56653,3.111362978192034e-05,565.7657971520368,1121.8342260765924,1121.2819886649156
409,409.0,7.56653,3.0180849219796357e-05,565.8207609863309,1123.5511911235515,1122.997012615469
410,410.0,7.56609,-0.00041075190116135474,565.8757248206251,1125.2678226309083,1124.7117034035
411,411.0,7.56609,-0.0004116850622946089,565.9306886549193,1126.9841206958445,1126.4260611260797
412,412.0,7.5669,0.0003973813648867619,565.9856524892134,1128.7000854155,1128.1400858802392
413,413.0,7.5669,0.00039644818944850613,566.0406163235076,1130.4157168869847,1129.8537777629776
414,414.0,7.56519,-0.0013144845895416424,566.0955801578018,1132.1310152073652,1131.5671368712524
415,415.0,7.56306,-0.003445418683015511,566.1505439920959,1133.8459804736685,1133.2801633019806
416,416.0,7.56198,-0.004526356221908223,566.2055078263901,1135.560612782892,1134.99285715205
417,417.0,7.56198,-0.004527298287157144,566.2604716606843,1137.2749122319915,1136.705218518307
418,418.0,7.56284,-0.0036682448797042966,566.3154354949784,1138.9888789178774,1138.4172474975524
419,419.0,7.56293,-0.003579195140495983,566.3703993292726,1140.702512937436,1140.1289441865626
420,420.0,7.5634,-0.0031101489804834515,566.4253631635668,1142.4158143875104,1141.8403086820715
421,421.0,7.56476,-0.0017511059306194454,566.4803269978609,1144.1287833648962,1143.5513410807653
422,422.0,7.56476,-0.0017520646318613942,566.535290832155,1145.8414199663694,1145.2620414793103
423,423.0,7.56455,-0.001963025085168546,566.5902546664493,1147.5537242886576,1146.9724099743253
424,424.0,7.56374,-0.0027739875015004856,566.6452185007433,1149.2656964284483,1148.682446662388
425,425.0,7.56374,-0.002774952691820154,566.7001823350375,1150.9773364824023,1150.39215164005
426,426.0,7.56468,-0.0018359206570925934,566.7551461693317,1152.688644547133,1152.1015250038156
427,427.0,7.56533,-0.001186890458284573,566.8101100036258,1154.3996207192165,1153.8105668501519
428,428.0,7.56565,-0.0008678614463688561,566.86507383792,1156.1102650952032,1155.5192772754997
429,429.0,7.56533,-0.0011888333023133413,566.9200376722142,1157.8205777715918,1157.227656376249
430,430.0,7.56448,-0.0020398063470929984,566.9750015065083,1159.5305588448477,1158.9357042487557
431,431.0,7.5644,-0.0021207814316781537,567.0299653408025,1161.2402084114067,1160.6434209893469
432,432.0,7.56448,-0.0020417586370449214,567.0849291750967,1162.9495265676583,1162.350806694303
433,433.0,7.56594,-0.0005827378841694042,567.1398930093908,1164.6585134099516,1164.0578614598644
434,434.0,7.5661,-0.00042371771403360015,567.194856843685,1166.3671690346155,1165.7645853822507
435,435.0,7.56594,-0.0005846979676142894,567.2498206779792,1168.075493537923,1167.4709785576265
436,436.0,7.5638,-0.0027256788058940273,567.3047845122733,1169.7834870161143,1169.1770410821232
437,437.0,7.56375,-0.0027766623698521897,567.3597483465675,1171.4911495654037,1170.8827730518458
438,438.0,7.56348,-0.0030476487104715844,567.4147121808617,1173.1984812819555,1172.5881745628503
439,439.0,7.56348,-0.0030486380987397865,567.4696760151558,1174.9054822618975,1174.2932457111558
440,440.0,7.56532,-0.0012096305356470438,567.52463984945,1176.6121526013287,1175.9979865927523
441,441.0,7.56532,-0.0012106241821845387,567.5796036837442,1178.3184923963033,1177.702397303586
442,442.0,7.56527,-0.0012616190393455184,567.6345675180382,1180.02450174284,1179.4064779395665
443,443.0,7.56509,-0.0014426151581270474,567.6895313523324,1181.7301807369236,1181.1102285965706
444,444.0,7.56494,-0.001593612719521964,567.7444951866266,1183.435529474499,1182.8136493704342
445,445.0,7.56448,-0.0020546118745299324,567.7994590209207,1185.1405480514686,1184.5167403569517
446,446.0,7.56476,-0.0017756130841490858,567.8544228552149,1186.845236563713,1186.219501651895
447,447.0,7.56476,-0.0017766160693817312,567.9093866895091,1188.5495951070575,1187.9219333509811
448,448.0,7.56476,-0.0017776208312305641,567.9643505238032,1190.2536237773006,1189.6240355499006
449,449.0,7.56444,-0.0020986273707004344,568.0193143580974,1191.9573226702057,1191.3258083443081
450,450.0,7.56261,-0.003929636008798809,568.0742781923916,1193.6606918814923,1193.0272518298152
451,451.0,7.56261,-0.003930648576533358,568.1292420266857,1195.3637315068434,1194.7283661019967
452,452.0,7.56361,-0.0029316650749171558,568.1842058609799,1197.066441641914,1196.4291512563993
453,453.0,7.56493,-0.0016126845049644345,568.2391696952741,1198.7688223823113,1198.1296073885223
454,454.0,7.56493,-0.0016137055476974638,568.2941335295682,1200.4708738236077,1199.82973459383
455,455.0,7.56544,-0.0011047282041376505,568.3490973638624,1202.1725960613448,1201.5295329677558
456,456.0,7.56606,-0.00048575196530364906,568.4040611981566,1203.8739891910218,1203.229002605691
457,457.0,7.56699,0.00044322378777739146,568.4590250324507,1205.5750533080984,1204.9281436029876
458,458.0,7.56699,0.0004421999840831248,568.5139888667449,1207.275788508008,1206.626956054971
459,459.0,7.56735,0.0008011766225894945,568.568952701039,1208.9761948861385,1208.3254400569213
460,460.0,7.56635,-0.00019984593772903736,568.6239165353331,1210.6762725378373,1210.023595704078
461,461.0,7.56557,-0.0009808686978924896,568.6788803696273,1212.3760215584273,1211.721423091656
462,462.0,7.56494,-0.001611892438925011,568.7338442039215,1214.0754420431836,1213.4189223148232
463,463.0,7.56406,-0.0024929177918497913,568.7888080382157,1215.7745340873514,1215.116093468717
464,464.0,7.56406,-0.0024939456376920077,568.8437718725098,1217.4732977861302,1216.812936648429
465,465.0,7.56428,-0.0022749759774791656,568.898735706804,1219.1717332346955,1218.5094519490274
466,466.0,7.56486,-0.0016960085922423929,568.9536995410982,1220.8698405281773,1220.2056394655342
467,467.0,7.56486,-0.001697042903014534,569.0086633753923,1222.567619761669,1221.9014992929358
468,468.0,7.56518,-0.0013780789108297498,569.0636272096865,1224.2650710302312,1223.5970315261852
469,469.0,7.56447,-0.002089116296723148,569.1185910439807,1225.9621944288854,1225.2922362601962
470,470.0,7.56435,-0.0022101557717340015,569.1735548782748,1227.6589900526124,1226.9871135898427
471,471.0,7.56435,-0.002211197456900571,569.228518712569,1229.3554579963684,1228.6816636099732
472,472.0,7.56438,-0.0021822413532648355,569.2834825468632,1231.051598355058,1230.375886415385
473,473.0,7.56438,-0.0021832874318690187,569.3384463811573,1232.747411223558,1232.0697821008475
474,474.0,7.56445,-0.0021143356937605162,569.3934102154515,1234.4428966967118,1233.7633507610974
475,475.0,7.56326,-0.0033053860699885362,569.4483740497457,1236.1380548693155,1235.4565924908234
476,476.0,7.56301,-0.003556439751601026,569.5033378840398,1237.832885836131,1237.14950738468
477,477.0,7.56294,-0.0036274969896537,569.558301718334,1239.5273896918975,1238.8420955372994
478,478.0,7.56294,-0.0036285578552037734,569.6132655526281,1241.2215665313008,1240.5343570432606
479,479.0,7.56379,-0.00277962234931195,569.6682293869222,1242.915416448992,1242.2262919971074
